BusinessYear,StateCode,IssuerId,SourceName,ImportDate,MedicalDentalBoth,ProductId,StandardComponentId,MedicalDentalIndicator,MaximumUnderageDependent,DependentMaximumAgRule,AgeDeterminationRule,MinimumTobaccoFreeMonthsRule,CohabitationRule,MarketCoverage,DentalOnlyPlan
2025,AL,46944,HIOS,2024-09-18 01:01:22,Both,46944AL076,46944AL0760001,Medical,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,AL,53932,HIOS,2024-08-15 01:01:23,Medical,53932AL010,53932AL0100003,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,53932,HIOS,2024-08-15 01:01:23,Medical,53932AL010,53932AL0100005,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,53932,HIOS,2024-08-15 01:01:23,Medical,53932AL010,53932AL0100011,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,53932,HIOS,2024-08-15 01:01:23,Medical,53932AL010,53932AL0100012,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,53932,HIOS,2024-08-15 01:01:23,Medical,53932AL010,53932AL0100013,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,53932,HIOS,2024-08-15 01:01:23,Medical,53932AL010,53932AL0100014,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,53932,HIOS,2024-08-15 01:01:23,Medical,53932AL010,53932AL0100015,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,53932,HIOS,2024-08-15 01:01:23,Medical,53932AL010,53932AL0100016,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,53932,HIOS,2024-08-15 01:01:23,Medical,53932AL010,53932AL0100017,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,53932,HIOS,2024-08-15 01:01:23,Medical,53932AL011,53932AL0110003,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,53932,HIOS,2024-08-15 01:01:23,Medical,53932AL011,53932AL0110005,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,53932,HIOS,2024-08-15 01:01:23,Medical,53932AL011,53932AL0110010,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,53932,HIOS,2024-08-15 01:01:23,Medical,53932AL011,53932AL0110011,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,53932,HIOS,2024-08-15 01:01:23,Medical,53932AL011,53932AL0110013,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,53932,HIOS,2024-08-15 01:01:23,Medical,53932AL011,53932AL0110014,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,53932,HIOS,2024-08-15 01:01:23,Medical,53932AL011,53932AL0110015,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,53932,HIOS,2024-08-15 01:01:23,Medical,53932AL011,53932AL0110016,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,60075,HIOS,2024-09-18 01:01:22,Dental,60075AL001,60075AL0010001,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2025,AL,60075,HIOS,2024-09-18 01:01:22,Dental,60075AL002,60075AL0020001,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2025,AL,60075,HIOS,2024-09-18 01:01:22,Dental,60075AL005,60075AL0050001,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2025,AL,69461,HIOS,2024-08-16 01:01:20,Medical,69461AL011,69461AL0110004,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,69461,HIOS,2024-08-16 01:01:20,Medical,69461AL011,69461AL0110007,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,69461,HIOS,2024-08-16 01:01:20,Medical,69461AL011,69461AL0110010,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,69461,HIOS,2024-08-16 01:01:20,Medical,69461AL011,69461AL0110013,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,69461,HIOS,2024-08-16 01:01:20,Medical,69461AL011,69461AL0110014,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,69461,HIOS,2024-08-16 01:01:20,Medical,69461AL011,69461AL0110018,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,69461,HIOS,2024-08-16 01:01:20,Medical,69461AL011,69461AL0110020,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,69461,HIOS,2024-08-16 01:01:20,Medical,69461AL011,69461AL0110023,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,69461,HIOS,2024-08-16 01:01:20,Medical,69461AL011,69461AL0110025,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,69461,HIOS,2024-08-16 01:01:20,Medical,69461AL012,69461AL0120002,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,69461,HIOS,2024-08-16 01:01:20,Medical,69461AL012,69461AL0120003,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,69461,HIOS,2024-08-16 01:01:20,Medical,69461AL012,69461AL0120004,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,69461,HIOS,2024-08-16 01:01:20,Medical,69461AL012,69461AL0120005,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AL,82285,HIOS,2024-08-07 08:50:15,Dental,82285AL001,82285AL0010001,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2025,AL,82285,HIOS,2024-08-07 08:50:15,Dental,82285AL001,82285AL0010004,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2025,AL,82285,HIOS,2024-08-07 08:50:15,Dental,82285AL001,82285AL0010006,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2025,AL,82285,HIOS,2024-08-07 08:50:15,Dental,82285AL001,82285AL0010007,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2025,AL,82285,HIOS,2024-08-07 08:50:15,Dental,82285AL002,82285AL0020001,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2025,AZ,12303,HIOS,2024-08-13 01:01:24,Dental,12303AZ001,12303AZ0010001,Dental,3,26,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Life Partner,Yes;Self,Yes;Spouse,No;Stepson or Stepdaughter,No",Individual,Yes
2025,AZ,12303,HIOS,2024-08-13 01:01:24,Dental,12303AZ001,12303AZ0010003,Dental,3,26,Age on effective date,Not Applicable,"Child,No;Life Partner,Yes;Self,Yes;Spouse,No;Stepson or Stepdaughter,No",Individual,Yes
2025,AZ,12303,HIOS,2024-08-13 01:01:24,Dental,12303AZ001,12303AZ0010004,Dental,3,26,Age on effective date,Not Applicable,"Child,No;Life Partner,Yes;Self,Yes;Spouse,No;Stepson or Stepdaughter,No",Individual,Yes
2025,AZ,13877,HIOS,2024-10-12 01:01:36,Medical,13877AZ007,13877AZ0070005,Medical,3,26,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,13877,HIOS,2024-10-12 01:01:36,Medical,13877AZ007,13877AZ0070008,Medical,3,26,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,13877,HIOS,2024-10-12 01:01:36,Medical,13877AZ007,13877AZ0070011,Medical,3,26,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,13877,HIOS,2024-10-12 01:01:36,Medical,13877AZ007,13877AZ0070013,Medical,3,26,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,13877,HIOS,2024-10-12 01:01:36,Medical,13877AZ007,13877AZ0070024,Medical,3,26,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,13877,HIOS,2024-10-12 01:01:36,Medical,13877AZ007,13877AZ0070025,Medical,3,26,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,13877,HIOS,2024-10-12 01:01:36,Medical,13877AZ007,13877AZ0070030,Medical,3,26,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,13877,HIOS,2024-10-12 01:01:36,Medical,13877AZ007,13877AZ0070050,Medical,3,26,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,13877,HIOS,2024-10-12 01:01:36,Medical,13877AZ007,13877AZ0070052,Medical,3,26,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,13877,HIOS,2024-10-12 01:01:36,Medical,13877AZ007,13877AZ0070053,Medical,3,26,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,13877,HIOS,2024-10-12 01:01:36,Medical,13877AZ007,13877AZ0070060,Medical,3,26,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,17100,HIOS,2024-08-07 08:50:15,Dental,17100AZ016,17100AZ0160001,Dental,3,21,Age on effective date,Not Applicable,"Child,Yes;Foster Child,Yes;Life Partner,No;Other Relationship,Yes;Self,Yes;Spouse,No;Stepson or Stepdaughter,Yes;Ward,Yes",SHOP (Small Group),Yes
2025,AZ,17454,HIOS,2024-09-14 01:01:31,Dental,17454AZ008,17454AZ0080004,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No",Individual,Yes
2025,AZ,17454,HIOS,2024-09-14 01:01:31,Dental,17454AZ009,17454AZ0090004,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No",Individual,Yes
2025,AZ,17454,HIOS,2024-09-14 01:01:31,Dental,17454AZ010,17454AZ0100004,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No",Individual,Yes
2025,AZ,17454,HIOS,2024-09-14 01:01:31,Dental,17454AZ011,17454AZ0110003,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No",Individual,Yes
2025,AZ,23435,HIOS,2024-11-15 00:01:36,Medical,23435AZ004,23435AZ0040001,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,23435,HIOS,2024-11-15 00:01:36,Medical,23435AZ004,23435AZ0040011,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,23435,HIOS,2024-11-15 00:01:36,Medical,23435AZ004,23435AZ0040012,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,23435,HIOS,2024-11-15 00:01:36,Medical,23435AZ004,23435AZ0040014,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,23435,HIOS,2024-11-15 00:01:36,Medical,23435AZ004,23435AZ0040015,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,23435,HIOS,2024-11-15 00:01:36,Medical,23435AZ004,23435AZ0040016,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,23435,HIOS,2024-11-15 00:01:36,Medical,23435AZ004,23435AZ0040017,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,23435,HIOS,2024-11-15 00:01:36,Medical,23435AZ004,23435AZ0040019,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,23435,HIOS,2024-11-15 00:01:36,Medical,23435AZ004,23435AZ0040022,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,23435,HIOS,2024-11-15 00:01:36,Medical,23435AZ004,23435AZ0040023,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,23435,HIOS,2024-11-15 00:01:36,Medical,23435AZ004,23435AZ0040024,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,23435,HIOS,2024-11-15 00:01:36,Medical,23435AZ004,23435AZ0040025,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,23435,HIOS,2024-11-15 00:01:36,Medical,23435AZ004,23435AZ0040026,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,23435,HIOS,2024-11-15 00:01:36,Medical,23435AZ004,23435AZ0040027,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,23435,HIOS,2024-11-15 00:01:36,Medical,23435AZ004,23435AZ0040028,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,24106,HIOS,2024-09-18 01:01:22,Dental,24106AZ001,24106AZ0010001,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2025,AZ,24106,HIOS,2024-09-18 01:01:22,Dental,24106AZ002,24106AZ0020001,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2025,AZ,24106,HIOS,2024-09-18 01:01:22,Dental,24106AZ005,24106AZ0050001,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2025,AZ,30045,HIOS,2024-08-13 01:01:24,Dental,30045AZ001,30045AZ0010021,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2025,AZ,30045,HIOS,2024-08-13 01:01:24,Dental,30045AZ001,30045AZ0010032,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2025,AZ,34095,HIOS,2024-08-15 01:01:23,Dental,34095AZ001,34095AZ0010001,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2025,AZ,40702,HIOS,2024-08-16 01:01:20,Medical,40702AZ006,40702AZ0060016,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,40702,HIOS,2024-08-16 01:01:20,Medical,40702AZ006,40702AZ0060018,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,40702,HIOS,2024-08-16 01:01:20,Medical,40702AZ006,40702AZ0060019,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,40702,HIOS,2024-08-16 01:01:20,Medical,40702AZ006,40702AZ0060033,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,40702,HIOS,2024-08-16 01:01:20,Medical,40702AZ006,40702AZ0060034,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,40702,HIOS,2024-08-16 01:01:20,Medical,40702AZ006,40702AZ0060038,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,40702,HIOS,2024-08-16 01:01:20,Medical,40702AZ006,40702AZ0060041,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,40702,HIOS,2024-08-16 01:01:20,Medical,40702AZ006,40702AZ0060046,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,40702,HIOS,2024-08-16 01:01:20,Medical,40702AZ006,40702AZ0060047,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,40702,HIOS,2024-08-16 01:01:20,Medical,40702AZ007,40702AZ0070004,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,40702,HIOS,2024-08-16 01:01:20,Medical,40702AZ007,40702AZ0070005,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,AZ,40702,HIOS,2024-08-16 01:01:20,Medical,40702AZ007,40702AZ0070006,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
